Round,Gender,Surface,Name,Country,City,winner_ranking,loser_ranking,winner_h2h,loser_h2h,winner_total_losses,loser_total_losses,winner_surface_losses,loser_surface_losses,winner_total_wins,loser_total_wins,winner_surface_wins,loser_surface_wins,prediction
R16,Male,Hard,Stockholm,Sweden,Stockholm,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Stockholm,Sweden,Stockholm,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Stockholm,Sweden,Stockholm,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Stockholm,Sweden,Stockholm,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Stockholm,Sweden,Stockholm,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Stockholm,Sweden,Stockholm,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Stockholm,Sweden,Stockholm,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Stockholm,Sweden,Stockholm,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Stockholm,Sweden,Stockholm,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Stockholm,Sweden,Stockholm,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Stockholm,Sweden,Stockholm,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,"Stockholm Open",Sweden,Stockholm,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,"Stockholm Open",Sweden,Stockholm,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,"Stockholm Open",Sweden,Stockholm,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,Marseille,France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R16,Male,Hard,"Open 13 Marseille",France,Marseille,72,5,4,2,372,132,2839,521,22011,2692,5962,579,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Clay,Wimbledon,Canada,London,72,5,4,2,372,132,1962,572,22011,2692,3420,756,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R32,Male,Grass,Wimbledon,Canada,London,72,5,4,2,372,132,4528,899,22011,2692,12060,1290,1
R16,Male,Grass,"Mercedes Cup",Germany,Stuttgart,131,5,1,3,342,132,2915,899,8827,2692,3768,1290,1
R16,Male,Clay,Stuttgart,Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,Stuttgart,Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,Stuttgart,Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,Stuttgart,Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,Stuttgart,Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,Stuttgart,Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,Stuttgart,Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,Stuttgart,Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,Stuttgart,Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,Stuttgart,Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,Stuttgart,Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,Stuttgart,Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,Stuttgart,Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,Stuttgart,Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Grass,Stuttgart,Germany,Stuttgart,131,5,1,3,342,132,2915,899,8827,2692,3768,1290,1
R16,Male,Grass,Stuttgart,Germany,Stuttgart,131,5,1,3,342,132,2915,899,8827,2692,3768,1290,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
R16,Male,Clay,"Stuttgart Outdoor",Germany,Stuttgart,131,5,1,3,342,132,1564,572,8827,2692,1872,756,1
